filename,img_1.png,img_2.png,img_3.png,img_4.png,img_5.png,img_6.png,img_7.png,img_8.png,img_9.png,img_10.png,img_11.png,img_12.png,img_13.png,img_14.png,img_15.png,img_16.png,img_17.png,img_18.png,img_19.png,img_20.png,img_21.png,img_22.png,img_23.png,img_24.png,img_25.png,img_26.png,img_27.png,img_28.png,img_30.png,img_31.png,img_32.png,img_33.png,img_34.png,img_35.png,img_36.png,img_37.png,img_38.png,img_39.png,img_40.png,img_41.png,img_42.png,img_43.png,img_44.png,img_45.png,img_46.png,img_47.png,img_48.png,img_49.png,img_50.png,img_51.png,img_52.png,img_53.png,img_54.png,img_55.png,img_56.png,img_57.png,img_58.png,img_59.png,img_60.png,img_61.png,img_62.png,img_63.png,img_64.png,img_65.png,img_66.png,img_67.png,img_68.png,img_69.png,img_70.png,img_71.png,img_72.png,img_73.png,img_74.png,img_75.png,img_76.png,img_77.png,img_78.png,img_79.png,img_80.png,img_81.png,img_82.png,,Label 1,Label 2,Label 3,Label 4,Label 5,filename
uji_11.png,106.742681247943,111.480940074974,154.951605348251,123.887045327589,83.5583628370015,166.925132918923,148.65396059305,182.137310839926,0,127.263506159464,188.164821366801,198.338095180931,88.0795095354192,80.3118920210451,209.528041082811,202.938414303453,210.485153870766,211.385903030453,117.038455218787,110.272390016722,110.995495404093,192.888568868142,177.172232587389,177.070607385867,157.670542588018,98.7825895590918,93.9893611000735,101.803732740995,208.345866289687,190.262975904404,267.544388840432,149.939987995198,158.221363917772,90.4322951162913,106.695829346793,88.7130204648675,158.871016865884,141.957740190523,131.445806323367,151.868364052557,61.5467302137165,203.533780979964,189.921036222952,182.395175374789,195.688528023489,177.307642249284,169.575941689852,166.535281547184,179.398996652713,145.698318452891,215.485498351977,205.216958363582,194.406790004876,196.433194750785,169.899970570922,184.770127455712,212.795676647812,186.354500884738,205.041459222275,80.3118920210451,213.658606192215,207.238992470047,202.059397207851,212.245141287145,223.530758509875,218.878961985843,199.929987745711,192.229030065701,206.320139588941,123.539467377838,211.57031927943,197.904017139623,204.014705352335,190.215667072931,182.690995946708,196.30588376307,205.104851234679,192.166594391429,198.564850867418,182.72383533628,104.756861350462,,kotak,bola,kotak,kotak,bola,uji_11.png
uji_12.png,0,120.141583142557,159.354949719173,104.460518857605,110.372097923343,194.041232731603,134.506505418883,192.675893666021,106.742681247943,139.140217047409,183.101064988711,241.230180533034,119.91663771137,116.679046962169,260.426573144908,244.724334711528,230.980518659042,243.926218353009,166.23477373883,160.860187740783,159.787358698991,240.170772576515,218.151323626514,197.787765041218,194.103065405985,135.011110653901,131.613069259857,148.559752288431,171.452617361182,156.958593265867,225.277606521376,137.651734460558,159.874951133691,126.67280686872,144.069427707616,118.194754536739,206.81876123795,163.682619724881,93.2308961664533,160.15617378047,111.184531298198,256.199141294424,225.951322191307,188.5841987018,222.737513679218,223.217382835656,184.932420089069,191.504569136091,225.401863346335,183.826004689217,265.849581530609,242.404620418011,240.016666088003,241.138964085027,207.778728458906,211.938670374238,242.849747786569,206.717198123427,217.678662252413,134.238593556399,263.704379940872,249.403287869266,247.967739837262,238.486896914694,255.409475157051,241.329650063974,233.310951307477,229.3599790722,249.122459846558,159.699718221417,262.251787410496,243.704739387645,245.727491339492,228.114006584427,221.963961038724,241.942141843871,241.797435883841,222.48595461287,224.677546719738,220.213532735843,144.913767461894,,bola,bola,bola,kotak,bola,uji_12.png
uji_13.png,111.803398874989,102.52804494381,138.123133471551,104.028842154472,53.777318638995,162.739054931507,153.648950533351,172.313667478816,60.9425959407704,117.915223783869,195.274166238138,196.9873092359,83.2225930862527,52.1536192416212,207.412632209323,207.985576422982,218.801279703753,212.847363150216,105.052367893351,97.4679434480896,97.6319619796714,193.080294178355,178.588913429698,185.596336170734,150.89068891088,88.6904729945669,83.3906469575575,82.304313374209,193.530359375474,174.355957741627,256.682683482934,142.435950518119,144.706599711278,83.6062198643139,101.044544632553,70.8801805866774,130.099961568019,133.439124697369,135.609734163887,135.136967555144,42.2374241638857,194.607296882722,192.790041236574,192.572064433032,193.385625112106,168.291413922398,168.303297650403,171.026313764871,169.911741795557,135.462171841441,210.39961977152,209.026314132934,188.562986824032,190.462594752881,162.517691344666,188.382589429066,213.119684684451,186.279360101972,214.634573170307,56.1782876207526,211.962260791868,212.471174515509,200.204895045051,213.077450707483,224.606322261863,226.914080656093,204.792577990512,188.679622641132,203.036942451368,117.694519838436,207.127979761306,193.700800204852,207.980768341691,194.822996589212,177.853872603326,191.562000407179,206.014562592065,193.664658624128,208.086520466848,177.752637111239,92.4770241735751,,bola,kotak,bola,kotak,kotak,uji_13.png
uji_14.png,165.142362826744,116.507510487522,153.473124683118,133.026313186527,88.6904729945669,157.257750206468,192.530517061582,180.687575665844,120.357799913425,132.785541381583,225.933618569703,176.334908625604,120.382723012898,74.2967024840268,196.921304078558,211.177650332605,236.271030809958,219.781709885058,109.972723890972,101.616927723682,102.72292830717,197.519619278693,184.054339802136,212.781578149989,161.752897964766,118.978989741887,115.073889305959,95.2680429105164,198.373385311639,179.911089152392,253.570503016419,165.939748101532,144.526814121117,125.896783120142,135.602359861471,105.744976240009,75.4718490564528,132.007575540194,183.079217826601,149.666295470958,98.4784240328814,166.877200360025,190.488844817748,222.238610506815,201.36533961931,153.251427399551,191.065433817842,188.55768348174,161.40012391569,144.554487996741,189.314553059188,206.765567733121,175.909067418368,184.010869244184,168.166584076623,201.246117974981,218.778426724392,204.053914444198,236.338739947559,92.0217365626187,202.76094298459,215.40659228538,196.056114416256,221.639346687361,227.92542640083,241.304786525257,216.928559668846,194.858923326595,202.158353772482,142.47806848775,193.069935515605,186.686903664933,209.298829428165,204.357529834357,182.06042952822,187.637949253343,213.546247918337,208.532971014178,228.975981273146,183.706287317555,116.1034021896,,kotak,bola,bola,kotak,bintang,uji_14.png
uji_15.png,145.828666591998,129.220741369178,209.255824291703,81.5475321515004,149.586095610521,239.357473248696,236.211769393483,250.111974923233,167.964281917317,155.312588028144,271.720444574934,270.540200339986,153.837576683982,132.189258262538,314.776110910596,314.206938179283,320.112480231559,318.99843259803,226.411130468447,217.126691127553,215.921281952475,308.94012364858,285.436507826171,290.28951066134,274.899981811567,213.180674546264,207.793166393893,206.813926030139,56.1782876207526,34.554305086342,123.628475684205,127.608777127594,116.292734080853,196.672316303032,225.10886255321,186.654761525122,200.224873579683,201.464637095447,209.251045397628,210.123773048173,178.247019610427,282.94169010593,281.222331972409,285.741141594976,286.642634651581,271.212094125612,276.072454257936,275.430572014074,275.699111351488,261.227869876091,303.907880779686,302.602048902515,294.095222674562,297.563438614357,285.208695519614,294.465617687363,309.308907081578,294.526739023811,309.948382799459,171.417618697729,319.853091277855,319.446396129304,314.467804393391,323.060365876101,328.761311592468,329.569416056769,316.486966556286,309.44466387385,315.71822880537,240.948127197536,310.911562988577,305.453760821503,311.663279838995,306.802868304715,299.746559613284,305.515957030071,312.643567021616,307.197005193736,313.263467388076,299.82995180602,221.345883178341,,bola,bola,bola,kotak,kotak,uji_15.png
uji_16.png,47.3497624070069,125.554768925756,151.82226450689,128.740048159071,112.534439173082,173.043347170586,100.558440719812,178.168459610561,108.949529599719,144.367586389743,162.677595261302,226.269750519154,126.317061397105,121.326007104825,238.222584991432,216.7579294974,200.259831219344,218.824130296455,146.642422238587,143.902744935599,142.070405081424,217.089843152553,191.274671611272,165.287628091155,163.358501462275,109.663120510042,108.092552934973,130.437724604502,202.133619173061,186.547581061776,250.75884829852,158.227684050548,173.666346768739,108.434311912789,117.575507653593,100.667770413375,201.787016430691,147.810689735215,56.8506816142076,151.466167839554,101.419919148065,239.587144897217,201.489453818308,156.741825943173,202.286924935845,200.997512422418,156.524758424985,160.822883943797,205.134102479329,154.841854806767,245.316122584717,215.888860296218,215.722043379901,217.798071616807,178.05617091244,181.256724013207,219.444753867574,177.454219448285,187.029409452097,133.940285202026,240.665743303861,221.400090334218,221.418156437091,209.857094233195,230.737946597433,211.286535302182,201.757279918223,198.600100704909,223.306963617349,131.939380019765,240.420465019099,217.720003674444,218.320864783923,197.969694650469,191.687245272084,217.301633680007,216.877845802655,192.353840616713,193.095831130555,189.325117192622,119.758089497119,,bola,bola,kotak,bintang,bola,uji_16.png
uji_17.png,211.210795178656,137.927517196533,231.749865156379,173.787226227937,180.659901472352,184.173830931541,242.936205617854,253.310086652703,190.913593020508,172.319470751276,290.898607765661,211.42374511866,171.306742424226,139.992856960632,260.702896033013,260.718238717586,292.410670119953,291.482417994637,194.576463119258,187.141657575218,187.072178583562,271.863936556506,233.764839101179,272.268250077015,239.812426700536,197.984847905086,194.303885704841,182.565056897534,180.072207739007,168.807582768074,216.610249064997,203.533780979964,140.007142674936,212.584101004755,223.342785869613,194.787063225462,142.302494707577,151.88153278131,235.048931076063,229.765097436491,191.326945305673,220.463148848056,224.263238182275,275.361580471931,271.727804981382,221.232908944397,272.734302939693,232.637056377526,227.600527240163,226.274169979695,241.929741867345,244.151592253665,241.929741867345,241.929741867345,241.929741867345,245.218270118684,283.199576270869,282.432292771206,288.863289464065,179.58284996068,265.345058367402,265.766815084201,265.15278614414,294.696453999705,294.645549771246,296.384884904747,268.897750083559,266.799550224508,266.822038070321,229.664973385146,254.59772190654,255.358571424575,256.63982543635,256.222559506379,255.479940504142,255.260651100008,285.825121359198,286.157299400173,287.168939824627,257.180870206164,203.263375943626,,bola,kotak,kotak,bola,bola,uji_17.png
uji_18.png,113.207773584679,188.748509927893,159.342398626354,123.765908068418,177.014123730283,249.847953763884,183.700843765074,198.005050440639,176.244148839047,163.474768695356,205.917459191784,289.043249358984,169.008875506584,170.997075998392,290.664755345398,287.130632291297,264.673383625932,268.417585116922,223.190501590009,218.426188906001,219.786259807114,268.279704785882,265.838296714375,240.387187678545,241.499482401102,195.67319693816,193.375282805223,206.630104292671,171.726526780227,162.326830807479,202.366005050255,134.959253109966,199.734824204494,179.660791493303,200.124960961895,171.400116686075,233.113706160749,227.046250794855,149.672976852871,160.486759578477,173.545383113467,280.099982149232,274.710756979045,228.184136170769,233.670708476694,275.553987450735,229.551737087742,234.959570990415,241.458070894307,234.65719677862,291.049823913364,287.189832689112,287.189832689112,259.326049597799,252.788449103198,249.627722819402,256.324013701409,246.333107803235,249.707829272532,193.654331219315,292.708045670084,291.537304645563,291.468694716946,275.270775782683,277.084824557391,275.771644662754,271.403758264325,270.979704037037,272.715969462736,214.443465743305,291.31426329653,290.082746815456,290.330845760488,269.154230878877,264.446591961402,265.37897429902,263.541268115641,262.518570771669,262.476665629537,263.001901133813,202.992610702951,,bola,bola,kotak,bola,bola,uji_18.png
uji_19.png,151.294414966317,149.244765402342,202.815186808089,94.424573072903,160.791790835229,234.469614236046,220.467684706852,238.700649349766,163.401346383682,141.350627872677,256.573576192093,266.668333328125,144.865454819291,132,296.661423174635,295.144032634915,301.024915912288,300.785637955006,219.686139753968,211.352785645233,211.011848008589,289.796480309889,268.044772379541,271.145717281317,263.711964082026,205.878605007903,201.181510084799,203.5976424225,122.56426885516,111.211510195663,175.613211348122,137.978259157014,149.09728367747,188.478115440494,215.476216785055,184.889155982713,205.065843084605,205.221831197366,201.45967338403,203.091112557886,175.721370356596,270.798818313522,268.972117514065,265.864627207156,267.248947612521,268.298341403744,265.435491221502,256.85015086622,257.678093752651,252.649955471993,289.444295158844,287.259464596034,287.259464596034,278.348702170497,273.784586856163,275.129060624282,289.008650389569,282.063822565036,289.008650389569,169.085777048219,300.319829515135,299.776583475094,299.553000318808,308.525525686287,309.615891065042,309.774111248826,295.864834003638,294.489388603393,295.479271692618,231.482180739685,292.882228890727,292.571358816956,293.281434802819,287.130632291297,286.125846438241,286.719374999319,291.207829565072,290.798899585263,291.34858846406,286.146815463671,214.573996560627,,bola,bola,bola,kotak,kotak,uji_19.png
uji_20.png,111.022520238013,143.150270694819,111.076550180495,125.147912487584,89.0393171582083,181.846088767397,126.9960629311,142.618371888057,95.3205119583398,151.637726176569,155.087072317457,210.675105316219,126.578039169518,116.361505662311,210.708329213631,211.565592665726,200.089979759107,194.097913435462,133.7235955245,130.690474021636,128.397819296124,187.936159373336,191.321718578942,161.505417865779,152.243226450309,105.63143471524,102.186104730536,117.84735890125,209.747467207592,192.208220427743,262.933451656498,155.331902711581,176.567267634746,64.6529195009785,93.0483745156249,84.3208159353312,164.426275272537,166.180624622728,109.416634932719,109.59014554238,76.0131567559196,205.387438759044,203.342076314766,164.517476275319,166.306945134591,179.248430955476,135.136967555144,179.159147129026,178.426455437528,145.25839046334,213.981307594846,212.46176126541,191.143924831526,194.781929346641,166.264848960927,193.214906257255,190.294508591289,157.987341265052,191.520233917986,112.977873939989,213.929895059106,214.135471139183,199.178312072374,192.888568868142,208.782183147892,210.299786019863,199.509398274868,180.272016685896,198.454024902495,113.269589917153,210.371100676875,193.891722360703,210.902821223425,199.484335224599,177.285081154619,194.627850011246,184.883747257567,166.661333247997,186.29009635512,174.1551032844,108.249711316012,,segitiga,bola,bintang,bola,segitiga,uji_20.png
uji_21.png,195.315129982293,200.259831219344,146.771931921604,229.604006933677,158.996855314814,153.03594349041,126.956685526994,134.707089642676,158.48028268526,198.866789585391,146.485494162391,170.616529093755,180.848002477218,171.685759456048,123.044707322176,125.171881826551,120.987602670687,111.049538495214,98.812954616285,106.733312513011,107.349895202557,97.0154626850792,120.033328704989,98.5393322486001,52.5166640220035,93.2308961664533,98.3666610188635,104.297650980259,314.988888692919,297.529830437218,359.327148988217,244.822384597487,244.822384597487,107.508139226758,71.3582510996451,118.397635111517,162.388423232692,163.713163795707,141.844985811977,141.258628055068,124.50702791409,146.451357112182,144.913767461894,117.029910706622,118.296238317201,114.952163963972,78.9430174239622,112.418859627733,110.64357188739,61.660360037872,139.949991068238,139.046754726603,109.498858441538,113.375482358401,68.425141578224,114.376571027462,122.237473795886,83.4865258589672,123.846679406434,151.874948559662,123.450394896088,124.523090228279,99.4585340732508,97.3344748791506,122.49081598226,124.803846094582,99.3680028983173,59.916608715781,97.8876907481222,55.6057550978314,126.071408336704,99.3780659904388,126.522725231478,109.827136901587,67.483331275212,101.439637223326,105.166534601079,73.8782782690555,108,58.9067059000926,76.3806258157132,,bintang,segitiga,bintang,segitiga,bola,uji_21.png
